Country,y,f,Total installed capacity (GW),Source
UGA,2020,BIO,0.0605,Biomass
UGA,2020,HFO,0.172819,Heavy Fuel Oil
UGA,2020,HYD,1.521951,Hydropower
UGA,2020,LFO,0.1040003911317279,Light Fuel Oil
UGA,2020,SOL,0.0450094999999999,Solar
UGA,2021,BIO,0.057475,Biomass
UGA,2021,HFO,0.16417805,Heavy Fuel Oil
UGA,2021,HYD,1.521951,Hydropower
UGA,2021,LFO,0.0988053911317279,Light Fuel Oil
UGA,2021,SOL,0.044009,Solar
UGA,2022,BIO,0.05445,Biomass
UGA,2022,HFO,0.1555371,Heavy Fuel Oil
UGA,2022,HYD,1.521951,Hydropower
UGA,2022,LFO,0.0936103911317279,Light Fuel Oil
UGA,2022,SOL,0.0430085,Solar
UGA,2023,BIO,0.051425,Biomass
UGA,2023,HFO,0.14689615,Heavy Fuel Oil
UGA,2023,HYD,1.521951,Hydropower
UGA,2023,LFO,0.0884153911317279,Light Fuel Oil
UGA,2023,SOL,0.042008,Solar
UGA,2024,BIO,0.0484,Biomass
UGA,2024,GAS,0.0638627753734855,Natural Gas
UGA,2024,HFO,0.1382552,Heavy Fuel Oil
UGA,2024,HYD,1.521951,Hydropower
UGA,2024,LFO,0.0832203911317279,Light Fuel Oil
UGA,2024,SOL,0.0410075,Solar
UGA,2025,BIO,0.03025,Biomass
UGA,2025,GAS,0.3235509765524721,Natural Gas
UGA,2025,GEO,0.1,Geothermal
UGA,2025,HFO,0.12961425,Heavy Fuel Oil
UGA,2025,HYD,1.527351,Hydropower
UGA,2025,LFO,0.0780253911317278,Light Fuel Oil
UGA,2025,SOL,0.040007,Solar
UGA,2026,BIO,0.027225,Biomass
UGA,2026,GAS,0.4133661019421986,Natural Gas
UGA,2026,GEO,0.2,Geothermal
UGA,2026,HFO,0.1209733,Heavy Fuel Oil
UGA,2026,HYD,1.527351,Hydropower
UGA,2026,LFO,0.0728303911317279,Light Fuel Oil
UGA,2026,SOL,0.0390065,Solar
UGA,2027,BIO,0.0242,Biomass
UGA,2027,GAS,0.4133661019421986,Natural Gas
UGA,2027,GEO,0.3,Geothermal
UGA,2027,HFO,0.11233235,Heavy Fuel Oil
UGA,2027,HYD,1.527351,Hydropower
UGA,2027,LFO,0.0676353911317279,Light Fuel Oil
UGA,2027,SOL,0.038006,Solar
UGA,2028,BIO,0.021175,Biomass
UGA,2028,GAS,0.4219095500683485,Natural Gas
UGA,2028,GEO,0.4,Geothermal
UGA,2028,HFO,0.1036914,Heavy Fuel Oil
UGA,2028,HYD,1.527351,Hydropower
UGA,2028,LFO,0.06234,Light Fuel Oil
UGA,2028,SOL,0.0370055,Solar
UGA,2029,BIO,0.01815,Biomass
UGA,2029,GAS,0.4910178512100235,Natural Gas
UGA,2029,GEO,0.4499999999999999,Geothermal
UGA,2029,HFO,0.09505045,Heavy Fuel Oil
UGA,2029,HYD,1.527351,Hydropower
UGA,2029,LFO,0.057145,Light Fuel Oil
UGA,2029,SOL,0.0360049999999999,Solar
UGA,2030,BIO,0.015125,Biomass
UGA,2030,GAS,0.5636960663703741,Natural Gas
UGA,2030,GEO,0.4499999999999999,Geothermal
UGA,2030,HFO,0.0864095,Heavy Fuel Oil
UGA,2030,HYD,1.527351,Hydropower
UGA,2030,LFO,0.05195,Light Fuel Oil
UGA,2030,SOL,0.0350045,Solar
