Country,y,f,Total installed capacity (GW),Source
AGO,2020,BIO,0.045,Biomass
AGO,2020,GAS,0.835,Natural Gas
AGO,2020,HFO,0.2391,Heavy Fuel Oil
AGO,2020,HYD,3.775584,Hydropower
AGO,2020,LFO,0.8514708067420155,Light Fuel Oil
AGO,2020,SOL,0.0124,Solar
AGO,2021,BIO,0.045,Biomass
AGO,2021,GAS,0.83075,Natural Gas
AGO,2021,HFO,0.227145,Heavy Fuel Oil
AGO,2021,HYD,3.775584,Hydropower
AGO,2021,LFO,0.8092615567420155,Light Fuel Oil
AGO,2021,SOL,0.0118,Solar
AGO,2022,BIO,0.045,Biomass
AGO,2022,GAS,0.8265,Natural Gas
AGO,2022,HFO,0.21519,Heavy Fuel Oil
AGO,2022,HYD,3.775584,Hydropower
AGO,2022,LFO,0.7670523067420155,Light Fuel Oil
AGO,2022,SOL,0.0112,Solar
AGO,2023,BIO,0.045,Biomass
AGO,2023,GAS,0.82225,Natural Gas
AGO,2023,HFO,0.203235,Heavy Fuel Oil
AGO,2023,HYD,3.775584,Hydropower
AGO,2023,LFO,0.7248430567420155,Light Fuel Oil
AGO,2023,SOL,0.0105999999999999,Solar
AGO,2024,BIO,0.045,Biomass
AGO,2024,GAS,0.8180000000000001,Natural Gas
AGO,2024,HFO,0.19128,Heavy Fuel Oil
AGO,2024,HYD,5.945584,Hydropower
AGO,2024,LFO,0.6826338067420155,Light Fuel Oil
AGO,2024,SOL,0.0099999999999999,Solar
AGO,2025,BIO,0.045,Biomass
AGO,2025,GAS,0.81375,Natural Gas
AGO,2025,HFO,0.179325,Heavy Fuel Oil
AGO,2025,HYD,5.945584,Hydropower
AGO,2025,LFO,0.6404245567420155,Light Fuel Oil
AGO,2025,SOL,0.0093999999999999,Solar
AGO,2026,BIO,0.045,Biomass
AGO,2026,GAS,0.8095,Natural Gas
AGO,2026,HFO,0.16737,Heavy Fuel Oil
AGO,2026,HYD,5.945584,Hydropower
AGO,2026,LFO,0.5932710993356586,Light Fuel Oil
AGO,2026,SOL,0.0087999999999999,Solar
AGO,2027,BIO,0.045,Biomass
AGO,2027,GAS,0.80525,Natural Gas
AGO,2027,HFO,0.155415,Heavy Fuel Oil
AGO,2027,HYD,5.945584,Hydropower
AGO,2027,LFO,0.5510618493356586,Light Fuel Oil
AGO,2027,SOL,0.0081999999999999,Solar
AGO,2028,BIO,0.045,Biomass
AGO,2028,GAS,0.801,Natural Gas
AGO,2028,HFO,0.14346,Heavy Fuel Oil
AGO,2028,HYD,5.945584,Hydropower
AGO,2028,LFO,0.506511,Light Fuel Oil
AGO,2028,SOL,0.0076,Solar
AGO,2029,BIO,0.045,Biomass
AGO,2029,GAS,1.1180846667101203,Natural Gas
AGO,2029,HFO,0.131505,Heavy Fuel Oil
AGO,2029,HYD,5.945584,Hydropower
AGO,2029,LFO,0.46430175,Light Fuel Oil
AGO,2029,SOL,0.007,Solar
AGO,2030,BIO,0.045,Biomass
AGO,2030,GAS,1.4996708300714383,Natural Gas
AGO,2030,HFO,0.11955,Heavy Fuel Oil
AGO,2030,HYD,5.945584,Hydropower
AGO,2030,LFO,0.4220925,Light Fuel Oil
AGO,2030,SOL,0.0064,Solar
