Country,y,f,Total annual demand (GWh),Demand type
CIV,2020.0,EL3E,7657.500006126001,Current electrified
CIV,2021.0,EL3E,8576.7500068614,Current electrified
CIV,2021.0,EL3U,984.583334121,New electrified
CIV,2022.0,EL3E,9032.4722294482,Current electrified
CIV,2022.0,EL3U,1969.166668242,New electrified
CIV,2023.0,EL3E,9479.027785361002,Current electrified
CIV,2023.0,EL3U,2953.750002363,New electrified
CIV,2024.0,EL3E,9916.4722301554,Current electrified
CIV,2024.0,EL3U,3938.333336484001,New electrified
CIV,2025.0,EL3E,10344.722230498,Current electrified
CIV,2025.0,EL3U,4922.916670605,New electrified
CIV,2026.0,EL3E,11330.1666757308,Current electrified
CIV,2026.0,EL3U,5907.500004726,New electrified
CIV,2027.0,EL3E,12306.638898734202,Current electrified
CIV,2027.0,EL3U,6144.583338249,New electrified
CIV,2028.0,EL3E,13274.5555661752,Current electrified
CIV,2028.0,EL3U,6381.666671772,New electrified
CIV,2029.0,EL3E,14234.5000113876,Current electrified
CIV,2029.0,EL3U,6618.750005295001,New electrified
CIV,2030.0,EL3E,15187.1666788164,Current electrified
CIV,2030.0,EL3U,6855.833338818001,New electrified
CIV,2020.0,BFAEL1,1111.1666675556005,Exports (BFA)
CIV,2020.0,MLIEL1,2194.6666684224,Exports (MLI)
CIV,2021.0,BFAEL1,2025.0277793978,Exports (BFA)
CIV,2021.0,MLIEL1,2467.3611130850004,Exports (MLI)
CIV,2022.0,BFAEL1,2721.3055577326,Exports (BFA)
CIV,2022.0,LBREL1,308.91666691380004,Exports (LBR)
CIV,2022.0,MLIEL1,2660.555557684,Exports (MLI)
CIV,2023.0,BFAEL1,2042.500001634,Exports (BFA)
CIV,2023.0,MLIEL1,1899.4722237418,Exports (MLI)
CIV,2024.0,BFAEL1,2563.5555576064,Exports (BFA)
CIV,2024.0,MLIEL1,2149.6944461642,Exports (MLI)
CIV,2025.0,BFAEL1,2721.3055577326,Exports (BFA)
CIV,2025.0,GHAEL1,66.0000000528,Exports (GHA)
CIV,2025.0,MLIEL1,2660.555557684,Exports (MLI)
CIV,2026.0,BFAEL1,2510.3055575638004,Exports (BFA)
CIV,2026.0,MLIEL1,2660.555557684,Exports (MLI)
CIV,2027.0,BFAEL1,2579.3888909524003,Exports (BFA)
CIV,2027.0,MLIEL1,2491.9166686602,Exports (MLI)
CIV,2028.0,BFAEL1,2200.7777795384,Exports (BFA)
CIV,2028.0,GHAEL1,131.527777883,Exports (GHA)
CIV,2028.0,MLIEL1,2015.833334946,Exports (MLI)
CIV,2029.0,BFAEL1,1821.3611125682,Exports (BFA)
CIV,2029.0,MLIEL1,1951.0000015608,Exports (MLI)
CIV,2030.0,BFAEL1,1292.8333343676002,Exports (BFA)
CIV,2030.0,MLIEL1,1800.3888903292,Exports (MLI)
