Country,y,f,Total annual production (GWh),Source
ZMB,2020.0,BIO,170.19444458060002,Biomass
ZMB,2020.0,COA,66.2222222752,Coal
ZMB,2020.0,HFO,273.9444446636,Heavy Fuel Oil
ZMB,2020.0,HYD,12733.888899076,Hydropower
ZMB,2020.0,Imports (COD),2163.7222239532,Imports (COD)
ZMB,2020.0,Imports (TZA),4410.6666701952,Imports (TZA)
ZMB,2020.0,LFO,12.9722222326,Light Fuel Oil
ZMB,2020.0,SOL,6.138888893800001,Solar
ZMB,2021.0,BIO,9986.0277857666,Biomass
ZMB,2021.0,HFO,260.2500002082,Heavy Fuel Oil
ZMB,2021.0,HYD,12736.805565745,Hydropower
ZMB,2021.0,Imports (COD),1650.7500013206002,Imports (COD)
ZMB,2021.0,Imports (TZA),3544.8055583914,Imports (TZA)
ZMB,2021.0,LFO,12.3055555654,Light Fuel Oil
ZMB,2021.0,SOL,5.972222227,Solar
ZMB,2022.0,BIO,9977.5277857598,Biomass
ZMB,2022.0,HFO,246.5555557528,Heavy Fuel Oil
ZMB,2022.0,HYD,12736.805565745,Hydropower
ZMB,2022.0,Imports (COD),1711.1666680356,Imports (COD)
ZMB,2022.0,Imports (TZA),3379.7777804816,Imports (TZA)
ZMB,2022.0,LFO,11.666666676000002,Light Fuel Oil
ZMB,2022.0,SOL,5.833333338,Solar
ZMB,2023.0,BIO,9969.0000079752,Biomass
ZMB,2023.0,HFO,232.8611112974,Heavy Fuel Oil
ZMB,2023.0,HYD,14684.305567303,Hydropower
ZMB,2023.0,Imports (TZA),3390.4166693790003,Imports (TZA)
ZMB,2023.0,LFO,11.0277777866,Light Fuel Oil
ZMB,2023.0,SOL,5.666666671200001,Solar
ZMB,2024.0,BIO,9960.5000079684,Biomass
ZMB,2024.0,HFO,219.166666842,Heavy Fuel Oil
ZMB,2024.0,HYD,16576.250013261,Hydropower
ZMB,2024.0,Imports (COD),912.2500007298,Imports (COD)
ZMB,2024.0,Imports (TZA),3484.1388916762,Imports (TZA)
ZMB,2024.0,LFO,10.3611111194,Light Fuel Oil
ZMB,2024.0,SOL,515.3055559678,Solar
ZMB,2025.0,BIO,9909.444452372005,Biomass
ZMB,2025.0,HFO,205.4722223866,Heavy Fuel Oil
ZMB,2025.0,HYD,19543.7222378572,Hydropower
ZMB,2025.0,Imports (TZA),2865.0555578476,Imports (TZA)
ZMB,2025.0,LFO,9.722222230000002,Light Fuel Oil
ZMB,2025.0,SOL,1035.5833341618,Solar
ZMB,2026.0,BIO,9900.9166745874,Biomass
ZMB,2026.0,HFO,191.7777779312,Heavy Fuel Oil
ZMB,2026.0,HYD,22312.1666845164,Hydropower
ZMB,2026.0,Imports (TZA),2756.666668872,Imports (TZA)
ZMB,2026.0,LFO,9.0833333406,Light Fuel Oil
ZMB,2026.0,SOL,1155.8888898136,Solar
ZMB,2027.0,BIO,9892.4166745806,Biomass
ZMB,2027.0,HFO,178.0833334758,Heavy Fuel Oil
ZMB,2027.0,HYD,22312.1666845164,Hydropower
ZMB,2027.0,Imports (COD),120.8055556522,Imports (COD)
ZMB,2027.0,Imports (TZA),2756.666668872,Imports (TZA)
ZMB,2027.0,LFO,8.4166666734,Light Fuel Oil
ZMB,2027.0,SOL,1286.7222232516,Solar
ZMB,2028.0,BIO,9883.916674573802,Biomass
ZMB,2028.0,HFO,164.3611112426,Heavy Fuel Oil
ZMB,2028.0,HYD,22312.1666845164,Hydropower
ZMB,2028.0,Imports (COD),8.2777777844,Imports (COD)
ZMB,2028.0,Imports (TZA),2756.666668872,Imports (TZA)
ZMB,2028.0,LFO,7.777777784,Light Fuel Oil
ZMB,2028.0,SOL,1428.0277789202,Solar
ZMB,2029.0,BIO,9875.3888967892,Biomass
ZMB,2029.0,HFO,150.6666667872,Heavy Fuel Oil
ZMB,2029.0,HYD,22312.1666845164,Hydropower
ZMB,2029.0,Imports (COD),662.0000005296,Imports (COD)
ZMB,2029.0,Imports (TZA),2756.666668872,Imports (TZA)
ZMB,2029.0,LFO,7.138888894600001,Light Fuel Oil
ZMB,2029.0,SOL,1579.3333345968,Solar
ZMB,2030.0,BIO,9866.8888967824,Biomass
ZMB,2030.0,HFO,136.9722223318,Heavy Fuel Oil
ZMB,2030.0,HYD,22312.1666845164,Hydropower
ZMB,2030.0,Imports (COD),1352.3333344152002,Imports (COD)
ZMB,2030.0,Imports (TZA),2756.666668872,Imports (TZA)
ZMB,2030.0,LFO,6.4722222274000005,Light Fuel Oil
ZMB,2030.0,SOL,1752.3333347352,Solar
