Country,y,f,Total annual demand (GWh),Demand type
ESP,2020.0,MARDEL,11650.8055648762,Exports (MAR)
ESP,2021.0,MARDEL,3522.8888917072,Exports (MAR)
ESP,2022.0,MARDEL,5909.7500047278,Exports (MAR)
ESP,2023.0,MARDEL,11650.8055648762,Exports (MAR)
ESP,2024.0,MARDEL,11650.8055648762,Exports (MAR)
ESP,2025.0,MARDEL,11650.8055648762,Exports (MAR)
ESP,2026.0,MARDEL,16771.6389023062,Exports (MAR)
ESP,2027.0,MARDEL,17476.1944584254,Exports (MAR)
ESP,2028.0,MARDEL,17476.1944584254,Exports (MAR)
ESP,2029.0,MARDEL,17476.1944584254,Exports (MAR)
ESP,2030.0,MARDEL,17476.1944584254,Exports (MAR)
