r,t,y,AnnualFixedOperatingCost
REGION,AGOBACKSTOP,2040,0.0
REGION,AGOBIOCHC01N,2040,0.0
REGION,AGOBIOCHP01N,2017,3.375
REGION,AGOBIOCHP01N,2018,3.375
REGION,AGOBIOCHP01N,2019,3.375
REGION,AGOBIOCHP01N,2020,3.375
REGION,AGOBIOCHP01N,2021,3.375
REGION,AGOBIOCHP01N,2022,3.375
REGION,AGOBIOCHP01N,2023,3.375
REGION,AGOBIOCHP01N,2024,3.375
REGION,AGOBIOCHP01N,2025,3.375
REGION,AGOBIOCHP01N,2026,3.375
REGION,AGOBIOCHP01N,2027,3.375
REGION,AGOBIOCHP01N,2028,3.375
REGION,AGOBIOCHP01N,2029,3.375
REGION,AGOBIOCHP01N,2030,3.375
REGION,AGOBIOCHP01N,2031,3.3525
REGION,AGOBIOCHP01N,2032,3.33
REGION,AGOBIOCHP01N,2033,3.3074999999999997
REGION,AGOBIOCHP01N,2034,3.2849999999999997
REGION,AGOBIOCHP01N,2035,3.2624999999999997
REGION,AGOBIOCHP01N,2036,3.2399999999999998
REGION,AGOBIOCHP01N,2037,3.2175
REGION,AGOBIOCHP01N,2038,3.195
REGION,AGOBIOCHP01N,2039,3.1725
REGION,AGOBIOCHP01N,2040,3.15
REGION,AGOBIOCHP01O,2040,0.0
REGION,AGOBIODIP00X,2040,0.0
REGION,AGOBIOIMP00X,2040,0.0
REGION,AGOBIOPRP00X,2040,0.0
REGION,AGOCO1DIP00X,2040,0.0
REGION,AGOCO1EXP00X,2040,0.0
REGION,AGOCO1IMP00X,2040,0.0
REGION,AGOCO1PRP00X,2040,0.0
REGION,AGOCO1R1P00X,2040,0.0
REGION,AGOCO1R2P00X,2040,0.0
REGION,AGOCO1RCP00X,2040,0.0
REGION,AGOCOADIP00X,2040,0.0
REGION,AGOCOAIMP00X,2040,0.0
REGION,AGOCOAPRP00X,2040,0.0
REGION,AGOCOASCC01N,2040,0.0
REGION,AGOCOASCP01N,2040,0.0
REGION,AGOCOASCP01O,2040,0.0
REGION,AGOEL1TRP00X,2040,0.0
REGION,AGOEL2DIP00X,2040,0.0
REGION,AGOEL3DIP00X,2040,0.0
REGION,AGOEL4DIP00X,2040,0.0
REGION,AGOELCODBP00,2040,0.0
REGION,AGOGEOCVP01N,2040,0.0
REGION,AGOGEOCVP01O,2040,0.0
REGION,AGOHFODIP00X,2040,0.0
REGION,AGOHFOEMP00X,2040,0.0
REGION,AGOHFOGCP01N,2040,0.0
REGION,AGOHFOGCP01O,2015,10.5204
REGION,AGOHFOGCP01O,2016,10.5204
REGION,AGOHFOGCP01O,2017,10.5204
REGION,AGOHFOGCP01O,2018,10.5204
REGION,AGOHFOGCP01O,2019,10.5204
REGION,AGOHFOGCP01O,2020,10.5204
REGION,AGOHFOGCP01O,2021,9.99438
REGION,AGOHFOGCP01O,2022,9.46836
REGION,AGOHFOGCP01O,2023,8.94234
REGION,AGOHFOGCP01O,2024,8.41632
REGION,AGOHFOGCP01O,2025,7.8903
REGION,AGOHFOGCP01O,2026,7.36428
REGION,AGOHFOGCP01O,2027,6.83826
REGION,AGOHFOGCP01O,2028,6.31224
REGION,AGOHFOGCP01O,2029,5.78622
REGION,AGOHFOGCP01O,2030,5.2602
REGION,AGOHFOGCP01O,2031,4.73418
REGION,AGOHFOGCP01O,2032,4.20816
REGION,AGOHFOGCP01O,2033,3.68214
REGION,AGOHFOGCP01O,2034,3.15612
REGION,AGOHFOGCP01O,2035,2.6301
REGION,AGOHFOGCP01O,2036,2.10408
REGION,AGOHFOGCP01O,2037,1.57806
REGION,AGOHFOGCP01O,2038,1.05204
REGION,AGOHFOGCP01O,2039,0.52602
REGION,AGOHFOGCP01O,2040,0.0
REGION,AGOHFOIMP00X,2040,0.0
REGION,AGOHYDLSP00X,2015,39.4
REGION,AGOHYDLSP00X,2016,39.4
REGION,AGOHYDLSP00X,2017,158.9
REGION,AGOHYDLSP00X,2018,176.4
REGION,AGOHYDLSP00X,2019,176.4
REGION,AGOHYDLSP00X,2020,176.4
REGION,AGOHYDLSP00X,2021,176.4
REGION,AGOHYDLSP00X,2022,176.4
REGION,AGOHYDLSP00X,2023,176.4
REGION,AGOHYDLSP00X,2024,284.9
REGION,AGOHYDLSP00X,2025,284.9
REGION,AGOHYDLSP00X,2026,284.9
REGION,AGOHYDLSP00X,2027,284.9
REGION,AGOHYDLSP00X,2028,284.9
REGION,AGOHYDLSP00X,2029,284.9
REGION,AGOHYDLSP00X,2030,305.41206380138055
REGION,AGOHYDLSP00X,2031,305.41206380138055
REGION,AGOHYDLSP00X,2032,327.02300972234724
REGION,AGOHYDLSP00X,2033,352.02300972234724
REGION,AGOHYDLSP00X,2034,373.6748473248778
REGION,AGOHYDLSP00X,2035,397.04969048852115
REGION,AGOHYDLSP00X,2036,421.37722761989585
REGION,AGOHYDLSP00X,2037,445.57854101042335
REGION,AGOHYDLSP00X,2038,470.57854101042335
REGION,AGOHYDLSP00X,2039,495.57854101042335
REGION,AGOHYDLSP00X,2040,520.5785410104234
REGION,AGOHYDMGRID1,2040,0.0
REGION,AGOHYDMSP00X,2015,3.41
REGION,AGOHYDMSP00X,2016,9.753
REGION,AGOHYDMSP00X,2017,9.753
REGION,AGOHYDMSP00X,2018,9.753
REGION,AGOHYDMSP00X,2019,9.753
REGION,AGOHYDMSP00X,2020,9.753
REGION,AGOHYDMSP00X,2021,9.753
REGION,AGOHYDMSP00X,2022,9.753
REGION,AGOHYDMSP00X,2023,9.753
REGION,AGOHYDMSP00X,2024,9.753
REGION,AGOHYDMSP00X,2025,9.753
REGION,AGOHYDMSP00X,2026,25.565852945765975
REGION,AGOHYDMSP00X,2027,44.10138796568044
REGION,AGOHYDMSP00X,2028,50.06159929856612
REGION,AGOHYDMSP00X,2029,68.18456751282382
REGION,AGOHYDMSP00X,2030,68.18456751282382
REGION,AGOHYDMSP00X,2031,81.70486026240646
REGION,AGOHYDMSP00X,2032,81.70486026240646
REGION,AGOHYDMSP00X,2033,84.51544247018545
REGION,AGOHYDMSP00X,2034,84.51544247018545
REGION,AGOHYDMSP00X,2035,84.51544247018545
REGION,AGOHYDMSP00X,2036,84.51544247018545
REGION,AGOHYDMSP00X,2037,84.51544247018545
REGION,AGOHYDMSP00X,2038,85.73912668164114
REGION,AGOHYDMSP00X,2039,86.99210714543044
REGION,AGOHYDMSP00X,2040,89.03054195369911
REGION,AGOHYDSSP00X,2015,1.85544
REGION,AGOHYDSSP00X,2016,1.85544
REGION,AGOHYDSSP00X,2017,1.85544
REGION,AGOHYDSSP00X,2018,3.15144
REGION,AGOHYDSSP00X,2019,3.15144
REGION,AGOHYDSSP00X,2020,3.15144
REGION,AGOHYDSSP00X,2021,3.15144
REGION,AGOHYDSSP00X,2022,3.15144
REGION,AGOHYDSSP00X,2023,3.15144
REGION,AGOHYDSSP00X,2024,3.15144
REGION,AGOHYDSSP00X,2025,3.15144
REGION,AGOHYDSSP00X,2026,3.15144
REGION,AGOHYDSSP00X,2027,3.15144
REGION,AGOHYDSSP00X,2028,3.15144
REGION,AGOHYDSSP00X,2029,3.15144
REGION,AGOHYDSSP00X,2030,3.15144
REGION,AGOHYDSSP00X,2031,3.15144
REGION,AGOHYDSSP00X,2032,3.15144
REGION,AGOHYDSSP00X,2033,3.15144
REGION,AGOHYDSSP00X,2034,3.15144
REGION,AGOHYDSSP00X,2035,3.15144
REGION,AGOHYDSSP00X,2036,3.15144
REGION,AGOHYDSSP00X,2037,3.15144
REGION,AGOHYDSSP00X,2038,3.15144
REGION,AGOHYDSSP00X,2039,3.15144
REGION,AGOHYDSSP00X,2040,3.15144
REGION,AGOLFODIP00X,2040,0.0
REGION,AGOLFOEMP00X,2040,0.0
REGION,AGOLFOIMP00X,2040,0.0
REGION,AGOLFOMGRID1,2040,0.0
REGION,AGOLFORCP00X,2016,0.1137167703462093
REGION,AGOLFORCP00X,2017,0.1137167703462093
REGION,AGOLFORCP00X,2018,0.14335367721898928
REGION,AGOLFORCP00X,2019,0.14335367721898928
REGION,AGOLFORCP00X,2020,0.14335367721898928
REGION,AGOLFORCP00X,2021,0.14335367721898928
REGION,AGOLFORCP00X,2022,0.14335367721898928
REGION,AGOLFORCP00X,2023,0.14335367721898928
REGION,AGOLFORCP00X,2024,0.14335367721898928
REGION,AGOLFORCP00X,2025,0.14335367721898928
REGION,AGOLFORCP00X,2026,0.02963690687277997
REGION,AGOLFORCP00X,2027,0.02963690687277997
REGION,AGOLFORCP00X,2040,0.0
REGION,AGOLFORCP01N,2017,0.6859999999999999
REGION,AGOLFORCP01N,2018,0.6859999999999999
REGION,AGOLFORCP01N,2019,0.6859999999999999
REGION,AGOLFORCP01N,2020,0.6859999999999999
REGION,AGOLFORCP01N,2021,0.6859999999999999
REGION,AGOLFORCP01N,2022,0.6859999999999999
REGION,AGOLFORCP01N,2023,0.6859999999999999
REGION,AGOLFORCP01N,2024,0.6859999999999999
REGION,AGOLFORCP01N,2025,0.6859999999999999
REGION,AGOLFORCP01N,2026,0.6859999999999999
REGION,AGOLFORCP01N,2027,0.6859999999999999
REGION,AGOLFORCP01N,2028,0.6859999999999999
REGION,AGOLFORCP01N,2029,0.6859999999999999
REGION,AGOLFORCP01N,2030,0.6859999999999999
REGION,AGOLFORCP01N,2031,0.6859999999999999
REGION,AGOLFORCP01N,2032,0.6859999999999999
REGION,AGOLFORCP01N,2033,0.6859999999999999
REGION,AGOLFORCP01N,2034,0.6859999999999999
REGION,AGOLFORCP01N,2035,0.6859999999999999
REGION,AGOLFORCP01N,2036,0.6859999999999999
REGION,AGOLFORCP01N,2037,0.6859999999999999
REGION,AGOLFORCP01N,2038,0.6859999999999999
REGION,AGOLFORCP01N,2039,0.6859999999999999
REGION,AGOLFORCP01N,2040,0.6859999999999999
REGION,AGOLFORCP01O,2015,29.546475
REGION,AGOLFORCP01O,2016,29.546475
REGION,AGOLFORCP01O,2017,29.546475
REGION,AGOLFORCP01O,2018,29.546475
REGION,AGOLFORCP01O,2019,29.546475
REGION,AGOLFORCP01O,2020,29.546475
REGION,AGOLFORCP01O,2021,28.06915125
REGION,AGOLFORCP01O,2022,26.5918275
REGION,AGOLFORCP01O,2023,25.11450375
REGION,AGOLFORCP01O,2024,23.63718
REGION,AGOLFORCP01O,2025,22.15985625
REGION,AGOLFORCP01O,2026,20.6825325
REGION,AGOLFORCP01O,2027,19.20520875
REGION,AGOLFORCP01O,2028,17.727885
REGION,AGOLFORCP01O,2029,16.25056125
REGION,AGOLFORCP01O,2030,14.7732375
REGION,AGOLFORCP01O,2031,13.29591375
REGION,AGOLFORCP01O,2032,11.81859
REGION,AGOLFORCP01O,2033,10.34126625
REGION,AGOLFORCP01O,2034,8.8639425
REGION,AGOLFORCP01O,2035,7.38661875
REGION,AGOLFORCP01O,2036,5.909295
REGION,AGOLFORCP01O,2037,4.43197125
REGION,AGOLFORCP01O,2038,2.9546475
REGION,AGOLFORCP01O,2039,1.47732375
REGION,AGOLFORCP01O,2040,0.0
REGION,AGOLFOSALON1,2040,0.0
REGION,AGOLNGEXP00X,2040,0.0
REGION,AGOLNGIMP00X,2040,0.0
REGION,AGONGACCC01N,2040,0.0
REGION,AGONGACCP01N,2017,5.75
REGION,AGONGACCP01N,2018,18.75
REGION,AGONGACCP01N,2019,18.75
REGION,AGONGACCP01N,2020,18.75
REGION,AGONGACCP01N,2021,18.75
REGION,AGONGACCP01N,2022,18.75
REGION,AGONGACCP01N,2023,18.75
REGION,AGONGACCP01N,2024,18.75
REGION,AGONGACCP01N,2025,18.75
REGION,AGONGACCP01N,2026,18.75
REGION,AGONGACCP01N,2027,18.75
REGION,AGONGACCP01N,2028,18.75
REGION,AGONGACCP01N,2029,18.75
REGION,AGONGACCP01N,2030,18.75
REGION,AGONGACCP01N,2031,18.75
REGION,AGONGACCP01N,2032,18.75
REGION,AGONGACCP01N,2033,18.75
REGION,AGONGACCP01N,2034,18.75
REGION,AGONGACCP01N,2035,18.75
REGION,AGONGACCP01N,2036,18.75
REGION,AGONGACCP01N,2037,18.75
REGION,AGONGACCP01N,2038,18.75
REGION,AGONGACCP01N,2039,18.75
REGION,AGONGACCP01N,2040,18.75
REGION,AGONGACCP01O,2040,0.0
REGION,AGONGADIP00X,2040,0.0
REGION,AGONGAGCP01N,2040,0.0
REGION,AGONGAGCP01O,2015,1.7
REGION,AGONGAGCP01O,2016,1.7
REGION,AGONGAGCP01O,2017,1.7
REGION,AGONGAGCP01O,2018,1.7
REGION,AGONGAGCP01O,2019,1.7
REGION,AGONGAGCP01O,2020,1.7
REGION,AGONGAGCP01O,2021,1.615
REGION,AGONGAGCP01O,2022,1.53
REGION,AGONGAGCP01O,2023,1.445
REGION,AGONGAGCP01O,2024,1.3599999999999999
REGION,AGONGAGCP01O,2025,1.275
REGION,AGONGAGCP01O,2026,1.19
REGION,AGONGAGCP01O,2027,1.105
REGION,AGONGAGCP01O,2028,1.02
REGION,AGONGAGCP01O,2029,0.935
REGION,AGONGAGCP01O,2030,0.85
REGION,AGONGAGCP01O,2031,0.765
REGION,AGONGAGCP01O,2032,0.68
REGION,AGONGAGCP01O,2033,0.595
REGION,AGONGAGCP01O,2034,0.51
REGION,AGONGAGCP01O,2035,0.425
REGION,AGONGAGCP01O,2036,0.34
REGION,AGONGAGCP01O,2037,0.255
REGION,AGONGAGCP01O,2038,0.17
REGION,AGONGAGCP01O,2039,0.085
REGION,AGONGAGCP01O,2040,0.0
REGION,AGONGAPRP00X,2040,0.0
REGION,AGONGGCP01N,2040,0.0
REGION,AGONGGCP01O,2040,0.0
REGION,AGOSOLARP00X,2040,0.0
REGION,AGOSOLCNP01X,2040,0.0
REGION,AGOSOLCSP01X,2040,0.0
REGION,AGOSOLMGRID1,2040,0.0
REGION,AGOSOLPRP00X,2015,0.41600000000000004
REGION,AGOSOLPRP00X,2016,0.41600000000000004
REGION,AGOSOLPRP00X,2017,0.41600000000000004
REGION,AGOSOLPRP00X,2018,0.41600000000000004
REGION,AGOSOLPRP00X,2019,0.41600000000000004
REGION,AGOSOLPRP00X,2020,0.39680000000000004
REGION,AGOSOLPRP00X,2021,0.37524
REGION,AGOSOLPRP00X,2022,0.35392
REGION,AGOSOLPRP00X,2023,0.33283999999999997
REGION,AGOSOLPRP00X,2024,0.312
REGION,AGOSOLPRP00X,2025,0.2914
REGION,AGOSOLPRP00X,2026,0.27104
REGION,AGOSOLPRP00X,2027,0.25092
REGION,AGOSOLPRP00X,2028,0.23104000000000002
REGION,AGOSOLPRP00X,2029,0.2114
REGION,AGOSOLPRP00X,2030,15.192
REGION,AGOSOLPRP00X,2031,31.20755523101347
REGION,AGOSOLPRP00X,2032,47.42770063105314
REGION,AGOSOLPRP00X,2033,63.84306322414507
REGION,AGOSOLPRP00X,2034,70.81581798192823
REGION,AGOSOLPRP00X,2035,73.94356344975019
REGION,AGOSOLPRP00X,2036,77.15379025221308
REGION,AGOSOLPRP00X,2037,80.38934465302306
REGION,AGOSOLPRP00X,2038,83.64833232956146
REGION,AGOSOLPRP00X,2039,86.92943447960366
REGION,AGOSOLPRP00X,2040,90.2316746428281
REGION,AGOSOLPRSAL1,2040,0.0
REGION,AGOSOLPRSAL2,2040,0.0
REGION,AGOSOLPRSAL3,2040,0.0
REGION,AGOSOLPRSAL4,2040,0.0
REGION,AGOSOLPRSAL5,2040,0.0
REGION,AGOSOLPSP00X,2040,0.0
REGION,AGOSOLPUP00X,2040,0.0
REGION,AGOURNIMP00X,2040,0.0
REGION,AGOURNPRP00X,2040,0.0
REGION,AGOURNPWP01N,2040,0.0
REGION,AGOURNPWP01O,2040,0.0
REGION,AGOWINMGRID1,2040,0.0
REGION,AGOWINOFP00X,2040,0.0
REGION,AGOWINONP00X,2040,0.0
REGION,AGOWINPRP00X,2040,0.0
REGION,BDIBACKSTOP,2040,0.0
REGION,BDIBIOCHC01N,2040,0.0
REGION,BDIBIOCHP01N,2040,0.0
REGION,BDIBIOCHP01O,2040,0.0
REGION,BDIBIODIP00X,2040,0.0
REGION,BDIBIOEMP00X,2040,0.0
REGION,BDIBIOIMP00X,2040,0.0
REGION,BDIBIOPRP00X,2040,0.0
REGION,BDICO1DIP00X,2040,0.0
REGION,BDICO1IMP00X,2040,0.0
REGION,BDICO1PRP00X,2040,0.0
REGION,BDICO1R1P00X,2040,0.0
REGION,BDICO1R2P00X,2040,0.0
REGION,BDICO1RCP00X,2040,0.0
REGION,BDICOADIP00X,2040,0.0
REGION,BDICOAIMP00X,2040,0.0
REGION,BDICOAPRP00X,2040,0.0
REGION,BDICOASCC01N,2040,0.0
REGION,BDICOASCP01N,2040,0.0
REGION,BDICOASCP01O,2040,0.0
REGION,BDIEL1TRP00X,2040,0.0
REGION,BDIEL2DIP00X,2040,0.0
REGION,BDIEL3DIP00X,2040,0.0
REGION,BDIEL4DIP00X,2040,0.0
REGION,BDIELRWABP00,2040,0.0
REGION,BDIGEOCVP01N,2040,0.0
REGION,BDIGEOCVP01O,2040,0.0
REGION,BDIHFODIP00X,2040,0.0
REGION,BDIHFOGCP01N,2040,0.0
REGION,BDIHFOGCP01O,2040,0.0
REGION,BDIHFOIMP00X,2040,0.0
REGION,BDIHYDLSP00X,2022,2.45
REGION,BDIHYDLSP00X,2023,2.45
REGION,BDIHYDLSP00X,2024,2.45
REGION,BDIHYDLSP00X,2025,2.45
REGION,BDIHYDLSP00X,2026,2.45
REGION,BDIHYDLSP00X,2027,2.45
REGION,BDIHYDLSP00X,2028,2.45
REGION,BDIHYDLSP00X,2029,2.45
REGION,BDIHYDLSP00X,2030,2.45
REGION,BDIHYDLSP00X,2031,2.45
REGION,BDIHYDLSP00X,2032,2.470802809967182
REGION,BDIHYDLSP00X,2033,2.470802809967182
REGION,BDIHYDLSP00X,2034,2.470802809967182
REGION,BDIHYDLSP00X,2035,2.470802809967182
REGION,BDIHYDLSP00X,2036,2.9422720944596175
REGION,BDIHYDLSP00X,2037,3.495525707833623
REGION,BDIHYDLSP00X,2038,3.8919244229833576
REGION,BDIHYDLSP00X,2039,4.310814044344858
REGION,BDIHYDLSP00X,2040,4.310814044344858
REGION,BDIHYDMGRID1,2040,0.0
REGION,BDIHYDMSP00X,2015,0.8289
REGION,BDIHYDMSP00X,2016,0.8289
REGION,BDIHYDMSP00X,2017,0.8289
REGION,BDIHYDMSP00X,2018,0.8289
REGION,BDIHYDMSP00X,2019,0.8289
REGION,BDIHYDMSP00X,2020,0.8289
REGION,BDIHYDMSP00X,2021,0.8289
REGION,BDIHYDMSP00X,2022,0.8289
REGION,BDIHYDMSP00X,2023,0.8289
REGION,BDIHYDMSP00X,2024,0.8289
REGION,BDIHYDMSP00X,2025,0.8289
REGION,BDIHYDMSP00X,2026,0.8289
REGION,BDIHYDMSP00X,2027,0.8289
REGION,BDIHYDMSP00X,2028,0.8289
REGION,BDIHYDMSP00X,2029,0.8289
REGION,BDIHYDMSP00X,2030,0.8289
REGION,BDIHYDMSP00X,2031,0.8289
REGION,BDIHYDMSP00X,2032,1.1446646237506468
REGION,BDIHYDMSP00X,2033,1.5731562899886065
REGION,BDIHYDMSP00X,2034,2.0174914165756967
REGION,BDIHYDMSP00X,2035,2.4896777238618957
REGION,BDIHYDMSP00X,2036,2.4896777238618957
REGION,BDIHYDMSP00X,2037,2.4896777238618957
REGION,BDIHYDMSP00X,2038,2.4896777238618957
REGION,BDIHYDMSP00X,2039,2.4896777238618957
REGION,BDIHYDMSP00X,2040,2.4896777238618957
REGION,BDIHYDSSP00X,2015,2.17494
REGION,BDIHYDSSP00X,2016,2.79894
REGION,BDIHYDSSP00X,2017,3.5189399999999997
REGION,BDIHYDSSP00X,2018,3.5189399999999997
REGION,BDIHYDSSP00X,2019,3.5189399999999997
REGION,BDIHYDSSP00X,2020,3.5189399999999997
REGION,BDIHYDSSP00X,2021,3.5189399999999997
REGION,BDIHYDSSP00X,2022,3.5189399999999997
REGION,BDIHYDSSP00X,2023,3.5189399999999997
REGION,BDIHYDSSP00X,2024,3.5189399999999997
REGION,BDIHYDSSP00X,2025,3.5189399999999997
REGION,BDIHYDSSP00X,2026,3.5189399999999997
REGION,BDIHYDSSP00X,2027,3.5189399999999997
REGION,BDIHYDSSP00X,2028,3.5189399999999997
REGION,BDIHYDSSP00X,2029,3.5189399999999997
REGION,BDIHYDSSP00X,2030,3.5189399999999997
REGION,BDIHYDSSP00X,2031,3.5189399999999997
REGION,BDIHYDSSP00X,2032,3.5189399999999997
REGION,BDIHYDSSP00X,2033,3.5189399999999997
REGION,BDIHYDSSP00X,2034,3.5189399999999997
REGION,BDIHYDSSP00X,2035,3.5189399999999997
REGION,BDIHYDSSP00X,2036,3.5189399999999997
REGION,BDIHYDSSP00X,2037,3.5189399999999997
REGION,BDIHYDSSP00X,2038,3.5189399999999997
REGION,BDIHYDSSP00X,2039,3.5189399999999997
REGION,BDIHYDSSP00X,2040,3.5189399999999997
REGION,BDILFODIP00X,2040,0.0
REGION,BDILFOIMP00X,2040,0.0
REGION,BDILFOMGRID1,2040,0.0
REGION,BDILFORCP00X,2016,0.00018159218227077443
REGION,BDILFORCP00X,2017,0.018416381524480628
REGION,BDILFORCP00X,2018,0.024978507068082526
REGION,BDILFORCP00X,2019,0.024978507068082526
REGION,BDILFORCP00X,2020,0.024978507068082526
REGION,BDILFORCP00X,2021,0.024978507068082526
REGION,BDILFORCP00X,2022,0.024978507068082526
REGION,BDILFORCP00X,2023,0.024978507068082526
REGION,BDILFORCP00X,2024,0.024978507068082526
REGION,BDILFORCP00X,2025,0.024978507068082526
REGION,BDILFORCP00X,2026,0.02479691488581175
REGION,BDILFORCP00X,2027,0.006562125543601898
REGION,BDILFORCP00X,2040,0.0
REGION,BDILFORCP01N,2040,0.0
REGION,BDILFORCP01O,2015,0.21175
REGION,BDILFORCP01O,2016,0.21175
REGION,BDILFORCP01O,2017,0.21175
REGION,BDILFORCP01O,2018,0.21175
REGION,BDILFORCP01O,2019,0.21175
REGION,BDILFORCP01O,2020,0.21175
REGION,BDILFORCP01O,2021,0.2011625
REGION,BDILFORCP01O,2022,0.190575
REGION,BDILFORCP01O,2023,0.1799875
REGION,BDILFORCP01O,2024,0.1694
REGION,BDILFORCP01O,2025,0.1588125
REGION,BDILFORCP01O,2026,0.148225
REGION,BDILFORCP01O,2027,0.1376375
REGION,BDILFORCP01O,2028,0.12705
REGION,BDILFORCP01O,2029,0.1164625
REGION,BDILFORCP01O,2030,0.105875
REGION,BDILFORCP01O,2031,0.0952875
REGION,BDILFORCP01O,2032,0.0847
REGION,BDILFORCP01O,2033,0.0741125
REGION,BDILFORCP01O,2034,0.063525
REGION,BDILFORCP01O,2035,0.0529375
REGION,BDILFORCP01O,2036,0.04235
REGION,BDILFORCP01O,2037,0.0317625
REGION,BDILFORCP01O,2038,0.021175
REGION,BDILFORCP01O,2039,0.0105875
REGION,BDILFORCP01O,2040,0.0
REGION,BDILFOSALON1,2040,0.0
REGION,BDILNGEXP00X,2040,0.0
REGION,BDILNGIMP00X,2040,0.0
REGION,BDINGACCC01N,2040,0.0
REGION,BDINGACCP01N,2040,0.0
REGION,BDINGACCP01O,2040,0.0
REGION,BDINGADIP00X,2040,0.0
REGION,BDINGAGCP01N,2040,0.0
REGION,BDINGAGCP01O,2040,0.0
REGION,BDINGAPRP00X,2040,0.0
REGION,BDINGGCP01N,2040,0.0
REGION,BDINGGCP01O,2040,0.0
REGION,BDISOLARP00X,2040,0.0
REGION,BDISOLCNP01X,2040,0.0
REGION,BDISOLCSP01X,2040,0.0
REGION,BDISOLMGRID1,2040,0.0
REGION,BDISOLPRP00X,2015,0.096
REGION,BDISOLPRP00X,2016,0.128
REGION,BDISOLPRP00X,2017,0.16
REGION,BDISOLPRP00X,2018,0.16
REGION,BDISOLPRP00X,2019,0.16
REGION,BDISOLPRP00X,2020,0.1552
REGION,BDISOLPRP00X,2021,0.14946
REGION,BDISOLPRP00X,2022,0.14378000000000002
REGION,BDISOLPRP00X,2023,0.13816
REGION,BDISOLPRP00X,2024,0.1326
REGION,BDISOLPRP00X,2025,0.1271
REGION,BDISOLPRP00X,2026,0.12165999999999999
REGION,BDISOLPRP00X,2027,0.11628000000000001
REGION,BDISOLPRP00X,2028,0.11096
REGION,BDISOLPRP00X,2029,0.1057
REGION,BDISOLPRP00X,2030,0.45882624190506016
REGION,BDISOLPRP00X,2031,0.808546308256452
REGION,BDISOLPRP00X,2032,1.1552678550349804
REGION,BDISOLPRP00X,2033,1.4993141250862434
REGION,BDISOLPRP00X,2034,1.8410280786477693
REGION,BDISOLPRP00X,2035,2.24617219822607
REGION,BDISOLPRP00X,2036,2.681679486978873
REGION,BDISOLPRP00X,2037,3.112457752577369
REGION,BDISOLPRP00X,2038,3.538652013065812
REGION,BDISOLPRP00X,2039,3.9600724073511118
REGION,BDISOLPRP00X,2040,4.453006939533179
REGION,BDISOLPRSAL1,2040,0.0
REGION,BDISOLPRSAL2,2040,0.0
REGION,BDISOLPRSAL3,2040,0.0
REGION,BDISOLPRSAL4,2040,0.0
REGION,BDISOLPRSAL5,2040,0.0
REGION,BDISOLPSP00X,2040,0.0
REGION,BDISOLPUP00X,2040,0.33281118356458544
REGION,BDIURNIMP00X,2040,0.0
REGION,BDIURNPRP00X,2040,0.0
REGION,BDIURNPWP01N,2040,0.0
REGION,BDIURNPWP01O,2040,0.0
REGION,BDIWINMGRID1,2040,0.0
REGION,BDIWINOFP00X,2040,0.0
REGION,BDIWINONP00X,2040,0.0
REGION,BDIWINPRP00X,2040,0.0
REGION,BENBACKSTOP,2040,0.0
REGION,BENBIOCHC01N,2040,0.0
REGION,BENBIOCHP01N,2040,0.0
REGION,BENBIOCHP01O,2040,0.0
REGION,BENBIODIP00X,2040,0.0
REGION,BENBIOIMP00X,2040,0.0
REGION,BENBIOPRP00X,2040,0.0
REGION,BENCO1DIP00X,2040,0.0
REGION,BENCO1IMP00X,2040,0.0
REGION,BENCO1PRP00X,2040,0.0
REGION,BENCO1R1P00X,2040,0.0
REGION,BENCO1R2P00X,2040,0.0
REGION,BENCO1RCP00X,2040,0.0
REGION,BENCOADIP00X,2040,0.0
REGION,BENCOAIMP00X,2040,0.0
REGION,BENCOAPRP00X,2040,0.0
REGION,BENCOASCC01N,2040,0.0
REGION,BENCOASCP01N,2040,0.0
REGION,BENCOASCP01O,2040,0.0
REGION,BENEL1TRP00X,2040,0.0
REGION,BENEL2DIP00X,2040,0.0
REGION,BENEL3DIP00X,2040,0.0
REGION,BENEL4DIP00X,2040,0.0
REGION,BENELGHABP00,2040,0.0
REGION,BENELNERBP00,2040,0.0
REGION,BENGAS00IPIX,2040,0.0
REGION,BENGEOCVP01N,2040,0.0
REGION,BENGEOCVP01O,2040,0.0
REGION,BENHFODIP00X,2040,0.0
REGION,BENHFOEMP00X,2040,0.0
REGION,BENHFOGCP01N,2019,4.4
REGION,BENHFOGCP01N,2020,4.4
REGION,BENHFOGCP01N,2021,4.4
REGION,BENHFOGCP01N,2022,4.4
REGION,BENHFOGCP01N,2023,4.4
REGION,BENHFOGCP01N,2024,4.4
REGION,BENHFOGCP01N,2025,4.4
REGION,BENHFOGCP01N,2026,4.4
REGION,BENHFOGCP01N,2027,4.4
REGION,BENHFOGCP01N,2028,4.4
REGION,BENHFOGCP01N,2029,4.4
REGION,BENHFOGCP01N,2030,4.4
REGION,BENHFOGCP01N,2031,4.4
REGION,BENHFOGCP01N,2032,4.4
REGION,BENHFOGCP01N,2033,4.4
REGION,BENHFOGCP01N,2034,4.4
REGION,BENHFOGCP01N,2035,4.4
REGION,BENHFOGCP01N,2036,4.4
REGION,BENHFOGCP01N,2037,4.4
REGION,BENHFOGCP01N,2038,4.4
REGION,BENHFOGCP01N,2039,4.4
REGION,BENHFOGCP01N,2040,4.4
