Country,y,f,Total annual production (GWh),Source
TZA,2020.0,BIO,86.38888895800001,Biomass
TZA,2020.0,COA,35.7777778064,Coal
TZA,2020.0,GEO,37.222222252,Geothermal
TZA,2020.0,HFO,206.8888890544,Heavy Fuel Oil
TZA,2020.0,HYD,2466.8888908624,Hydropower
TZA,2020.0,Imports (BDI),131.666666772,Imports (BDI)
TZA,2020.0,Imports (KEN),8309.861117759001,Imports (KEN)
TZA,2020.0,Imports (RWA),1107.9722231086,Imports (RWA)
TZA,2020.0,Imports (UGA),1065.1944452966002,Imports (UGA)
TZA,2020.0,LFO,533.1666670932,Light Fuel Oil
TZA,2020.0,NGA,785.3055561838,Natural Gas
TZA,2020.0,SOL,15.7500000126,Solar
TZA,2020.0,WIN,0.0,Wind
TZA,2021.0,BIO,203.5000001628,Biomass
TZA,2021.0,COA,74.5555556152,Coal
TZA,2021.0,GEO,37.222222252,Geothermal
TZA,2021.0,HFO,196.5555557128,Heavy Fuel Oil
TZA,2021.0,HYD,4102.1944477262,Hydropower
TZA,2021.0,Imports (BDI),28.2500000226,Imports (BDI)
TZA,2021.0,Imports (KEN),7408.722228149199,Imports (KEN)
TZA,2021.0,Imports (RWA),916.944445178,Imports (RWA)
TZA,2021.0,Imports (UGA),905.3333340576,Imports (UGA)
TZA,2021.0,Imports (ZMB),537.3333337632,Imports (ZMB)
TZA,2021.0,LFO,524.9166670866,Light Fuel Oil
TZA,2021.0,NGA,746.0555561524001,Natural Gas
TZA,2021.0,SOL,15.083333345400002,Solar
TZA,2021.0,WIN,0.0,Wind
TZA,2022.0,BIO,192.777777932,Biomass
TZA,2022.0,COA,1700.555556916,Coal
TZA,2022.0,GEO,148.9166667858,Geothermal
TZA,2022.0,HFO,387.9444447548,Heavy Fuel Oil
TZA,2022.0,HYD,4102.1944477262,Hydropower
TZA,2022.0,Imports (BDI),25.055555575600003,Imports (BDI)
TZA,2022.0,Imports (KEN),9150.277785098002,Imports (KEN)
TZA,2022.0,Imports (RWA),765.7222228348,Imports (RWA)
TZA,2022.0,Imports (UGA),113.9722223134,Imports (UGA)
TZA,2022.0,Imports (ZMB),928.9444451876,Imports (ZMB)
TZA,2022.0,LFO,496.0277781746,Light Fuel Oil
TZA,2022.0,NGA,1447.8611122694,Natural Gas
TZA,2022.0,SOL,14.444444456,Solar
TZA,2023.0,BIO,182.083333479,Biomass
TZA,2023.0,COA,2170.9444461812,Coal
TZA,2023.0,GEO,148.9166667858,Geothermal
TZA,2023.0,HFO,366.388889182,Heavy Fuel Oil
TZA,2023.0,HYD,4102.1944477262,Hydropower
TZA,2023.0,Imports (BDI),22.361111129,Imports (BDI)
TZA,2023.0,Imports (KEN),12335.2500098682,Imports (KEN)
TZA,2023.0,Imports (RWA),503.19444484700006,Imports (RWA)
TZA,2023.0,Imports (ZMB),2477.1666686484,Imports (ZMB)
TZA,2023.0,LFO,467.13888926260006,Light Fuel Oil
TZA,2023.0,NGA,1408.5833344602,Natural Gas
TZA,2023.0,SOL,13.7777777888,Solar
TZA,2024.0,BIO,171.38888902600002,Biomass
TZA,2024.0,COA,2162.0000017296,Coal
TZA,2024.0,GEO,744.6111117068001,Geothermal
TZA,2024.0,HFO,344.83333360920005,Heavy Fuel Oil
TZA,2024.0,HYD,4102.1944477262,Hydropower
TZA,2024.0,Imports (BDI),68.94444449960001,Imports (BDI)
TZA,2024.0,Imports (KEN),14117.222233516002,Imports (KEN)
TZA,2024.0,Imports (RWA),1323.1666677252,Imports (RWA)
TZA,2024.0,Imports (UGA),399.444444764,Imports (UGA)
TZA,2024.0,Imports (ZMB),1803.8333347764,Imports (ZMB)
TZA,2024.0,LFO,441.66666702,Light Fuel Oil
TZA,2024.0,NGA,1933.5277793246,Natural Gas
TZA,2024.0,SOL,13.1111111216,Solar
TZA,2025.0,BIO,107.16666675240002,Biomass
TZA,2025.0,COA,4318.6944478994,Coal
TZA,2025.0,GEO,1489.1944456358,Geothermal
TZA,2025.0,HFO,323.2777780364,Heavy Fuel Oil
TZA,2025.0,HYD,6598.8055608346,Hydropower
TZA,2025.0,Imports (KEN),15863.1111238016,Imports (KEN)
TZA,2025.0,Imports (RWA),661.8333338628,Imports (RWA)
TZA,2025.0,Imports (UGA),399.444444764,Imports (UGA)
TZA,2025.0,Imports (ZMB),229.0555557388,Imports (ZMB)
TZA,2025.0,LFO,416.22222255520006,Light Fuel Oil
TZA,2025.0,NGA,1330.0555566196,Natural Gas
TZA,2025.0,SOL,12.472222232200002,Solar
TZA,2026.0,BIO,96.4444445216,Biomass
TZA,2026.0,COA,4341.527781251,Coal
TZA,2026.0,GEO,2233.8055573426004,Geothermal
TZA,2026.0,HFO,301.7222224636,Heavy Fuel Oil
TZA,2026.0,HYD,11592.0000092736,Hydropower
TZA,2026.0,Imports (BDI),7.888888895200001,Imports (BDI)
TZA,2026.0,Imports (KEN),15372.750012298202,Imports (KEN)
TZA,2026.0,Imports (RWA),596.2777782548,Imports (RWA)
TZA,2026.0,Imports (UGA),399.444444764,Imports (UGA)
TZA,2026.0,Imports (ZMB),229.0555557388,Imports (ZMB)
TZA,2026.0,LFO,384.6111114188,Light Fuel Oil
TZA,2026.0,NGA,1290.8055565882005,Natural Gas
TZA,2026.0,SOL,11.805555565,Solar
TZA,2027.0,BIO,85.75000006860002,Biomass
TZA,2027.0,COA,7475.722228202801,Coal
TZA,2027.0,GEO,2978.3888912716,Geothermal
TZA,2027.0,HFO,280.1666668908,Heavy Fuel Oil
TZA,2027.0,HYD,11592.0000092736,Hydropower
TZA,2027.0,Imports (BDI),20.7777777944,Imports (BDI)
TZA,2027.0,Imports (KEN),15730.000012584002,Imports (KEN)
TZA,2027.0,Imports (RWA),1089.861111983,Imports (RWA)
TZA,2027.0,Imports (UGA),399.444444764,Imports (UGA)
TZA,2027.0,Imports (ZMB),229.0555557388,Imports (ZMB)
TZA,2027.0,LFO,344.38888916440004,Light Fuel Oil
TZA,2027.0,NGA,1251.5277787789998,Natural Gas
TZA,2027.0,SOL,11.1388888978,Solar
TZA,2028.0,BIO,75.0555556156,Biomass
TZA,2028.0,COA,11857.1944539302,Coal
TZA,2028.0,GEO,3723.0000029784,Geothermal
TZA,2028.0,HFO,258.63888909580004,Heavy Fuel Oil
TZA,2028.0,HYD,11592.0000092736,Hydropower
TZA,2028.0,Imports (BDI),14.7500000118,Imports (BDI)
TZA,2028.0,Imports (KEN),14779.194456267802,Imports (KEN)
TZA,2028.0,Imports (RWA),1032.8333341596,Imports (RWA)
TZA,2028.0,Imports (UGA),399.444444764,Imports (UGA)
TZA,2028.0,Imports (ZMB),229.0555557388,Imports (ZMB)
TZA,2028.0,LFO,305.416666911,Light Fuel Oil
TZA,2028.0,NGA,1212.2777787476002,Natural Gas
TZA,2028.0,SOL,10.5000000084,Solar
TZA,2029.0,BIO,64.3333333848,Biomass
TZA,2029.0,COA,15102.500012082,Coal
TZA,2029.0,GEO,4467.611114685201,Geothermal
TZA,2029.0,HFO,237.083333523,Heavy Fuel Oil
TZA,2029.0,HYD,11592.0000092736,Hydropower
TZA,2029.0,Imports (BDI),7.2777777836,Imports (BDI)
TZA,2029.0,Imports (KEN),15501.8333457348,Imports (KEN)
TZA,2029.0,Imports (RWA),942.5555563096,Imports (RWA)
TZA,2029.0,Imports (UGA),399.444444764,Imports (UGA)
TZA,2029.0,Imports (ZMB),229.0555557388,Imports (ZMB)
TZA,2029.0,LFO,279.9444446684,Light Fuel Oil
TZA,2029.0,NGA,1173.0000009383998,Natural Gas
TZA,2029.0,SOL,571.4444449016,Solar
TZA,2030.0,BIO,53.63888893180001,Biomass
TZA,2030.0,COA,20875.972238923,Coal
TZA,2030.0,GEO,4839.8888927608,Geothermal
TZA,2030.0,HFO,215.52777795020003,Heavy Fuel Oil
TZA,2030.0,HYD,11592.0000092736,Hydropower
TZA,2030.0,Imports (BDI),21.0000000168,Imports (BDI)
TZA,2030.0,Imports (KEN),15482.2500123858,Imports (KEN)
TZA,2030.0,Imports (RWA),1228.6388898718,Imports (RWA)
TZA,2030.0,Imports (UGA),399.444444764,Imports (UGA)
TZA,2030.0,LFO,254.5277779814,Light Fuel Oil
TZA,2030.0,NGA,1138.0833342438002,Natural Gas
TZA,2030.0,SOL,1383.3611122178002,Solar
