Country,y,f,Total annual production (GWh),Source
BDI,2020.0,HYD,191.0000001528,Hydropower
BDI,2020.0,Imports (COD),269.3888891044,Imports (COD)
BDI,2020.0,LFO,8.916666673800002,Light Fuel Oil
BDI,2020.0,SOL,7.138888894600001,Solar
BDI,2021.0,HYD,191.0000001528,Hydropower
BDI,2021.0,Imports (COD),149.3888890084,Imports (COD)
BDI,2021.0,Imports (RWA),116.5555556488,Imports (RWA)
BDI,2021.0,Imports (TZA),34.6388889166,Imports (TZA)
BDI,2021.0,LFO,8.5277777846,Light Fuel Oil
BDI,2021.0,SOL,6.9166666722,Solar
BDI,2022.0,HYD,394.8888892048,Hydropower
BDI,2022.0,Imports (COD),126.3333334344,Imports (COD)
BDI,2022.0,Imports (TZA),106.0833334182,Imports (TZA)
BDI,2022.0,LFO,8.1666666732,Light Fuel Oil
BDI,2022.0,SOL,6.694444449800001,Solar
BDI,2023.0,HYD,394.8888892048,Hydropower
BDI,2023.0,Imports (COD),183.9722223694,Imports (COD)
BDI,2023.0,Imports (RWA),43.5555555904,Imports (RWA)
BDI,2023.0,Imports (TZA),140.44444455680002,Imports (TZA)
BDI,2023.0,LFO,7.7500000062,Light Fuel Oil
BDI,2023.0,SOL,6.4722222274000005,Solar
BDI,2024.0,HYD,394.8888892048,Hydropower
BDI,2024.0,Imports (COD),535.3888893172,Imports (COD)
BDI,2024.0,Imports (RWA),19.3611111266,Imports (RWA)
BDI,2024.0,LFO,7.361111117,Light Fuel Oil
BDI,2024.0,SOL,6.250000005,Solar
BDI,2025.0,GEO,744.6111117068001,Geothermal
BDI,2025.0,HFO,0.0555555556,Heavy Fuel Oil
BDI,2025.0,HYD,394.8888892048,Hydropower
BDI,2025.0,Imports (COD),2.4722222242000003,Imports (COD)
BDI,2025.0,Imports (RWA),4.8055555594,Imports (RWA)
BDI,2025.0,LFO,6.94444445,Light Fuel Oil
BDI,2025.0,SOL,6.0277777826,Solar
BDI,2026.0,GEO,744.6111117068001,Geothermal
BDI,2026.0,HFO,0.0555555556,Heavy Fuel Oil
BDI,2026.0,HYD,394.8888892048,Hydropower
BDI,2026.0,Imports (COD),81.5555556208,Imports (COD)
BDI,2026.0,Imports (TZA),70.80555561220001,Imports (TZA)
BDI,2026.0,LFO,6.5000000052,Light Fuel Oil
BDI,2026.0,SOL,5.8055555602,Solar
BDI,2027.0,GEO,744.6111117068001,Geothermal
BDI,2027.0,HFO,0.0555555556,Heavy Fuel Oil
BDI,2027.0,HYD,394.8888892048,Hydropower
BDI,2027.0,Imports (COD),71.2777778348,Imports (COD)
BDI,2027.0,Imports (RWA),57.02777782340001,Imports (RWA)
BDI,2027.0,Imports (TZA),46.7777778152,Imports (TZA)
BDI,2027.0,LFO,5.5277777822,Light Fuel Oil
BDI,2027.0,SOL,5.5833333378,Solar
BDI,2028.0,GEO,744.6111117068001,Geothermal
BDI,2028.0,HFO,0.0555555556,Heavy Fuel Oil
BDI,2028.0,HYD,394.8888892048,Hydropower
BDI,2028.0,Imports (COD),109.2500000874,Imports (COD)
BDI,2028.0,Imports (RWA),45.6388889254,Imports (RWA)
BDI,2028.0,Imports (TZA),49.333333372800006,Imports (TZA)
BDI,2028.0,LFO,4.861111115000001,Light Fuel Oil
BDI,2028.0,SOL,5.361111115400001,Solar
BDI,2029.0,GEO,744.6111117068001,Geothermal
BDI,2029.0,HFO,0.0555555556,Heavy Fuel Oil
BDI,2029.0,HYD,394.8888892048,Hydropower
BDI,2029.0,Imports (COD),134.0555556628,Imports (COD)
BDI,2029.0,Imports (RWA),45.6388889254,Imports (RWA)
BDI,2029.0,Imports (TZA),91.1388889618,Imports (TZA)
BDI,2029.0,LFO,4.4722222258,Light Fuel Oil
BDI,2029.0,SOL,5.138888893,Solar
BDI,2030.0,GEO,744.6111117068001,Geothermal
BDI,2030.0,HFO,0.0277777778,Heavy Fuel Oil
BDI,2030.0,HYD,394.8888892048,Hydropower
BDI,2030.0,Imports (COD),104.9444445284,Imports (COD)
BDI,2030.0,Imports (RWA),90.5000000724,Imports (RWA)
BDI,2030.0,Imports (TZA),147.13888900659998,Imports (TZA)
BDI,2030.0,LFO,4.0555555588,Light Fuel Oil
BDI,2030.0,SOL,22.500000018,Solar
