Country,y,f,Total annual production (GWh),Source
COD,2020.0,HFO,29.6111111348,Heavy Fuel Oil
COD,2020.0,HYD,10866.3333420264,Hydropower
COD,2020.0,Imports (AGO),2334.3333352008003,Imports (AGO)
COD,2020.0,LFO,12.3333333432,Light Fuel Oil
COD,2020.0,NGA,20.3611111274,Natural Gas
COD,2020.0,SOL,4.583333337,Solar
COD,2021.0,HFO,28.1388889114,Heavy Fuel Oil
COD,2021.0,HYD,10866.3333420264,Hydropower
COD,2021.0,Imports (AGO),2650.6111132316,Imports (AGO)
COD,2021.0,Imports (ZMB),811.388889538,Imports (ZMB)
COD,2021.0,LFO,27.4444444664,Light Fuel Oil
COD,2021.0,NGA,19.3333333488,Natural Gas
COD,2021.0,SOL,4.5277777814,Solar
COD,2022.0,HFO,26.666666688000003,Heavy Fuel Oil
COD,2022.0,HYD,11070.222231078398,Hydropower
COD,2022.0,Imports (AGO),1564.9722234742,Imports (AGO)
COD,2022.0,Imports (RWA),85.277777846,Imports (RWA)
COD,2022.0,Imports (ZMB),956.527778543,Imports (ZMB)
COD,2022.0,LFO,26.805555577000003,Light Fuel Oil
COD,2022.0,NGA,18.3055555702,Natural Gas
COD,2022.0,SOL,4.4722222258,Solar
COD,2023.0,HFO,25.166666686800003,Heavy Fuel Oil
COD,2023.0,HYD,11070.222231078398,Hydropower
COD,2023.0,Imports (AGO),1824.0833347926,Imports (AGO)
COD,2023.0,Imports (RWA),175.833333474,Imports (RWA)
COD,2023.0,Imports (ZMB),1929.2222237656,Imports (ZMB)
COD,2023.0,LFO,26.166666687600003,Light Fuel Oil
COD,2023.0,NGA,17.305555569400003,Natural Gas
COD,2023.0,SOL,4.416666670200001,Solar
COD,2024.0,HFO,49.3611111506,Heavy Fuel Oil
COD,2024.0,HYD,11070.222231078398,Hydropower
COD,2024.0,Imports (AGO),4557.1111147568,Imports (AGO)
COD,2024.0,Imports (COG),187.25000014980003,Imports (COG)
COD,2024.0,Imports (ZMB),329.6944447082,Imports (ZMB)
COD,2024.0,LFO,25.555555576,Light Fuel Oil
COD,2024.0,NGA,16.277777790800002,Natural Gas
COD,2024.0,SOL,4.3611111146,Solar
COD,2025.0,HFO,46.2777778148,Heavy Fuel Oil
COD,2025.0,HYD,11070.222231078398,Hydropower
COD,2025.0,Imports (AGO),3133.1944469510004,Imports (AGO)
COD,2025.0,Imports (COG),187.25000014980003,Imports (COG)
COD,2025.0,LFO,16.944444458,Light Fuel Oil
COD,2025.0,NGA,15.2500000122,Natural Gas
COD,2025.0,SOL,4.305555559,Solar
COD,2026.0,COA,2059.72222387,Coal
COD,2026.0,HFO,43.194444479000005,Heavy Fuel Oil
COD,2026.0,HYD,11070.222231078398,Hydropower
COD,2026.0,Imports (AGO),1872.4444459424,Imports (AGO)
COD,2026.0,Imports (BDI),99.5555556352,Imports (BDI)
COD,2026.0,Imports (COG),187.25000014980003,Imports (COG)
COD,2026.0,Imports (RWA),95.694444521,Imports (RWA)
COD,2026.0,Imports (ZMB),7.2500000058,Imports (ZMB)
COD,2026.0,LFO,24.166666686,Light Fuel Oil
COD,2026.0,NGA,14.2500000114,Natural Gas
COD,2026.0,SOL,4.2500000034,Solar
COD,2027.0,COA,2894.2777800932,Coal
COD,2027.0,HFO,40.1111111432,Heavy Fuel Oil
COD,2027.0,HYD,11070.222231078398,Hydropower
COD,2027.0,Imports (AGO),1720.83333471,Imports (AGO)
COD,2027.0,Imports (BDI),37.1944444742,Imports (BDI)
COD,2027.0,Imports (COG),141.08333344620002,Imports (COG)
COD,2027.0,Imports (RWA),136.0833334422,Imports (RWA)
COD,2027.0,Imports (ZMB),69.4166667222,Imports (ZMB)
COD,2027.0,LFO,23.416666685400003,Light Fuel Oil
COD,2027.0,NGA,13.222222232800002,Natural Gas
COD,2027.0,SOL,4.1944444478000005,Solar
COD,2028.0,COA,5064.3611151626,Coal
COD,2028.0,HFO,37.0277778074,Heavy Fuel Oil
COD,2028.0,HYD,11070.222231078398,Hydropower
COD,2028.0,Imports (AGO),1075.6666675272,Imports (AGO)
COD,2028.0,Imports (COG),187.25000014980003,Imports (COG)
COD,2028.0,Imports (RWA),57.777777824,Imports (RWA)
COD,2028.0,Imports (ZMB),120.8888889856,Imports (ZMB)
COD,2028.0,LFO,7.3888888948,Light Fuel Oil
COD,2028.0,NGA,12.222222232,Natural Gas
COD,2028.0,SOL,4.1388888922,Solar
COD,2029.0,COA,5064.3611151626,Coal
COD,2029.0,HFO,33.9444444716,Heavy Fuel Oil
COD,2029.0,HYD,11070.222231078398,Hydropower
COD,2029.0,Imports (AGO),1273.9166676858,Imports (AGO)
COD,2029.0,Imports (COG),133.3055556622,Imports (COG)
COD,2029.0,Imports (RWA),211.9722223918,Imports (RWA)
COD,2029.0,Imports (ZMB),200.08333349340003,Imports (ZMB)
COD,2029.0,LFO,6.7777777832,Light Fuel Oil
COD,2029.0,NGA,11.1944444534,Natural Gas
COD,2029.0,SOL,4.0833333366,Solar
COD,2030.0,COA,5731.0000045848,Coal
COD,2030.0,HFO,30.8611111358,Heavy Fuel Oil
COD,2030.0,HYD,11070.222231078398,Hydropower
COD,2030.0,Imports (AGO),1667.0277791114,Imports (AGO)
COD,2030.0,Imports (COG),187.25000014980003,Imports (COG)
COD,2030.0,Imports (RWA),1273.2222232408,Imports (RWA)
COD,2030.0,LFO,6.166666671600001,Light Fuel Oil
COD,2030.0,NGA,10.1666666748,Natural Gas
COD,2030.0,SOL,4.0000000032,Solar
